/ˈeɪ/, /ə/	a
/ɡləsˈaɪtɪs/	glossitis
/ɡlˈɒs/	gloss
/ɡlˈɒsi/	glossy
/ɡlˈɒtəl/	glottal
/ɡlˈɒtiz/	glottis
/ɡlˈʌvd/	gloved
/ɡlˈʌv/	glove
/ɡlˈʌvɐ/	glover
/ɡlˈʌvz/	gloves
/ɡlˈʌvɪŋ/	gloving
/ɡlˈəʊd/	glowed
/ɡlˈaʊəd/	glowered
/ɡlˈaʊəɹɪŋ/	glowering
/ɡlˈəʊɪŋ/	glowing
/ɡlˈəʊɪŋli/	glowingly
/ɡlˈəʊ/	glow
/ɡlˈəʊz/	glows
/ɡlˈəʊwɜːm/	glowworm
/ɡlˈuːkəɡən/	glucagon
/ɡlˈuːkəʊs/	glucose
/ɡlˈuːd/	glued
/ɡlˈuːɪŋ/	glueing
/ɡlˈuː/	glue
/ɡlˈuːz/	glues
/ɡlˈuːi/	gluey
/ɡlˈuːɪŋ/	gluing
/ɡlˈʌm/	glum
/ɡlˈʌmli/	glumly
/ɡlˈʌmɐ/	glummer
/ɡlˈʌmnəs/	glumness
/ɡljˈuːɒn/	gluon
/ɡljˈuːɒnz/	gluons
/ɡlˈuːtɐmˌeɪt/	glutamate
/ɡlˈuːtɐmˌeɪts/	glutamates
/ɡlˈuːtɐmˌiːn/	glutamine
/ɡlˈuːtiəl/	gluteal
/ɡlˈuːtən/	gluten
/ɡlˈuːtɪnəs/	glutinous
/ɡlˈʌt/	glut
/ɡlˈʌts/	gluts
/ɡlˈʌtən/	glutton
/ɡlˈʌtənəs/	gluttonous
/ɡlˈʌtənz/	gluttons
/ɡlˈʌtəni/	gluttony
/ɡlˈɪsəɹˌiːn/	glycerine
/ɡlˈɪsəɹˌɒl/	glycerol
/ɡlˈaɪsiːn/	glycine
/ɡlˈaɪkədʒən/	glycogen
/ɡlˈaɪkɒl/	glycol
/ɡlˈaɪkəsˌaɪd/	glycoside
/ɡlˈɪf/	glyph
/ɡlˈɪfz/	glyphs
/nˈɑːld/	gnarled
/nˈɑːliəst/	gnarliest
/nˈɑːlɪŋ/	gnarling
/nˈɑːl/	gnarl
/nˈɑːlz/	gnarls
/nˈɑːli/	gnarly
/nˈæʃt/	gnashed
/nˈæʃɪŋ/	gnashing
/nˈæʃ/	gnash
/nˈæt/	gnat
/nˈæts/	gnats
/nˈɔːd/	gnawed
/nˈɔːɹɪŋ/	gnawing
/nˈɔː/	gnaw
/nˈɔːz/	gnaws
/nˈeɪs/	gneiss
/nˈɒkaɪ/	gnocchi
/nˈəʊmz/	gnomes
/nˈɒmɪk/	gnomic
/nˈɒmən/	gnomon
/nˈɒstɪk/	gnostic
/nˈɒstɪks/	gnostics
/ɡənˈuː/	gnu
/ɡənˈuːz/	gnus
/ɡˈəʊd/	goad
/ɡˈəʊdɪd/	goaded
/ɡˈəʊdɪŋ/	goading
/ɡˈəʊdz/	goads
/ɡˈəʊɐ/	goa
/ɡˈəʊl/	goal
/ɡˈəʊli/	goalie
/ɡˈəʊliz/	goalies
/ɡˈəʊlkiːpɐ/	goalkeeper
/ɡˈəʊlkiːpəz/	goalkeepers
/ɡˈəʊlkiːpɪŋ/	goalkeeping
/ɡˈəʊlɛs/	goalless
/ɡˈəʊlmaʊθ/	goalmouth
/ɡˈəʊlpəʊst/	goalpost
/ɡˈəʊlpəʊsts/	goalposts
/ɡˈəʊlskɔːɹɐ/	goalscorer
/ɡˈəʊlskɔːɹəz/	goalscorers
/ɡˈəʊlz/	goals
/ɡˈəʊltɛndɐ/	goaltender
/ɡəʊtˈiː/	goatee
/ɡəʊtˈiːz/	goatees
/ɡˈəʊt/	goat
/ɡˈəʊtfɪʃ/	goatfish
/ɡˈəʊðɜːd/	goatherd
/ɡˈəʊts/	goats
/ɡˈəʊtskɪn/	goatskin
/ɡˈəʊtskɪnz/	goatskins
/ɡˈɒb/	gob
/ɡˈɒbd/	gobbed
/ɡˈɒbɪt/	gobbet
/ɡˈɒbɪts/	gobbets
/ɡˈɒbɪŋ/	gobbing
/ɡˈɒbəl/	gobble
/ɡˈɒbəld/	gobbled
/ɡˈɒbəldˌɛɡʊk/	gobbledegook
/ɡˈɒbəldˌɪɡʊk/	gobbledygook
/ɡˈɒblɐ/	gobbler
/ɡˈɒbləz/	gobblers
/ɡˈɒbəlz/	gobbles
/ɡˈɒblɪŋ/	gobbling
/ɡˈəʊbɪz/	gobies
/ɡˈɒblət/	goblet
/ɡˈɒbləts/	goblets
/ɡˈɒblɪn/	goblin
/ɡˈɒblɪnz/	goblins
/ɡˈəʊbəʊ/	gobo
/ɡˈɒbz/	gobs
/ɡˈɒbsmækt/	gobsmacked
/ɡˈɒbstɒpɐ/	gobstopper
/ɡˈɒbstɒpəz/	gobstoppers
/ɡˈəʊbi/	goby
/ɡˈɒdɔːfəl/	godawful
/ɡˈɒdtʃaɪld/	godchild
/ɡˈɒdtʃɪldɹən/	godchildren
/ɡˈɒd/	god
/ɡˈɒdæm/	goddam
/ɡˈɒdɐmˌɪt/	goddammit
/ɡˈɒdæm/	goddamn
/ɡˈɒdæmd/	goddamned
/ɡˈɒdɔːtɐ/	goddaughter
/ɡˈɒdɔːtəz/	goddaughters
/ɡˈɒdɛs/	goddess
/ɡˈɒdɛsɪz/	goddesses
/ɡˈɒdfɑːðɐ/	godfather
/ɡˈɒdfɑːðəz/	godfathers
/ɡˈɒdfɔːsˌeɪkən/	godforsaken
/ɡˈɒdhɛd/	godhead
/ɡˈɒdləs/	godless
/ɡˈɒdləsnəs/	godlessness
/ɡˈɒdlaɪk/	godlike
/ɡˈɒdlinəs/	godliness
/ɡˈɒdli/	godly
/ɡˈɒdmʌðɐ/	godmother
/ɡˈɒdmʌðəz/	godmothers
/ɡˈɒdaʊnz/	godowns
/ɡˈɒdpeəɹənt/	godparent
/ɡˈɒdpeəɹənts/	godparents
/ɡˈɒdz/	gods
/ɡˈɒdsɛnd/	godsend
/ɡˈɒdsən/	godson
/ɡˈɒdspiːd/	godspeed
/ɡˈɒdwɪt/	godwit
/ɡˈɒdwɪts/	godwits
/ɡˈəʊ/	go
/ɡˈəʊɐ/	goer
/ɡˈəʊəz/	goers
/ɡˈəʊz/	goes
/ɡˈəʊfɐ/	gofer
/ɡˈɒɡəld/	goggled
/ɡˈɒɡəl/	goggle
/ɡˈɒɡəlz/	goggles
/ɡˈɒɡlɪŋ/	goggling
/ɡˈɒɡli/	goggly
/ɡˈəʊɪŋ/	going
/ɡˈəʊɪŋz/	goings
/ɡˈɔɪtɐ/	goitre
/ɡˈɔɪtəz/	goitres
/ɡˈəʊldkɹɛst/	goldcrest
/ɡˈəʊldkɹɛsts/	goldcrests
/ɡˈəʊld/	gold
/ɡˈəʊldən/	golden
/ɡˈəʊldənɐ/	goldener
/ɡˈəʊldənˌaɪ/	goldeneye
/ɡˈəʊldfiːldz/	goldfields
/ɡˈəʊldfɪntʃ/	goldfinch
/ɡˈəʊldfɪntʃɪz/	goldfinches
/ɡˈəʊldfɪʃ/	goldfish
/ɡˈəʊldɪlˌɒks/	goldilocks
/ɡˈəʊldmaɪn/	goldmine
/ɡˈəʊldmaɪnz/	goldmines
/ɡˈəʊldz/	golds
/ɡˈəʊldsmɪθ/	goldsmith
/ɡˈəʊldsmɪθs/	goldsmiths
/ɡˈəʊldstəʊn/	goldstone
/ɡˈəʊləm/	golem
/ɡˈɒlfɐ/	golfer
/ɡˈɒlfəz/	golfers
/ɡˈɒlfɪŋ/	golfing
/ɡˈɒlf/	golf
/ɡˈɒlfs/	golfs
/ɡˈɒliz/	gollies
/ɡəlˈiːwɒɡ/	golliwog
/ɡəlˈiːwɒɡz/	golliwogs
/ɡˈɒli/	golly
/ɡˈɒneɪdəl/	gonadal
/ɡˈɒnæd/	gonad
/ɡˈɒnædz/	gonads
/ɡəndˈəʊlɐ/	gondola
/ɡəndˈəʊləz/	gondolas
/ɡˈɒndəliɐ/	gondolier
/ɡəndˈəʊliəz/	gondoliers
/ɡˈɒn/	gone
/ɡˈɒnɐ/	goner
/ɡˈɒnəz/	goners
/ɡˈɒŋd/	gonged
/ɡˈɒŋ/	gong
/ɡˈɒŋz/	gongs
/ɡˈənɐ/	gonna
/ɡˌɒnəɹˈiə/	gonorrhoea
/ɡˈɒnzəʊ/	gonzo
/ɡˈuːbəz/	goobers
/ɡˈuːbɐ/	goober
/ɡˈʊdbi/	goodby
/ɡʊdbˈaɪ/	goodbye
/ɡˈʊdbaɪz/	goodbyes
/ɡˈʊd/	good
/ɡˈʊdi/	goodie
/ɡˈʊdɪz/	goodies
/ɡˈʊdɪʃ/	goodish
/ɡˈʊdliəst/	goodliest
/ɡˈʊdli/	goodly
/ɡˈʊdmən/	goodman
/ɡˈʊdnəs/	goodness
/ɡʊdnˈaɪt/	goodnight
/ɡˈʊdz/	goods
/ɡˈʊdwɪl/	goodwill
/ɡˈʊdi/	goody
/ɡˈuːi/	gooey
/ɡˈuːfbɔːlz/	goofballs
/ɡˈuːfbɔːl/	goofball
/ɡˈuːft/	goofed
/ɡˈuːfɪɐ/	goofier
/ɡˈuːfɪnəs/	goofiness
/ɡˈuːfɪŋ/	goofing
/ɡˈuːfs/	goofs
/ɡˈuːf/	goof
/ɡˈuːfi/	goofy
/ɡˈuːɡliz/	googlies
/ɡˈuːɡli/	googly
/ɡˈuːɡəlplˌɛks/	googolplex
/ɡˈuːɡɒl/	googol
/ɡˈuːɪɐ/	gooier
/ɡˈuːɪəst/	gooiest
/ɡˈʊk/	gook
/ɡˈuːnz/	goons
/ɡˈuːn/	goon
/ɡˈuːp/	goop
/ɡˈuːsændəz/	goosanders
/ɡˈuːsændɐ/	goosander
/ɡˈuːsbəɹɪz/	gooseberries
/ɡˈuːsbəɹi/	gooseberry
/ɡˈuːsbʌmps/	goosebumps
/ɡˈuːsd/	goosed
/ɡˈuːsɡɒɡ/	goosegog
/ɡˈuːsnɛk/	gooseneck
/ɡˈuːsstɛp/	goosestep
/ɡˈuːsɪz/	gooses
/ɡˈuːs/	goose
/ɡˈuːsɪŋ/	goosing
/ɡˈuːsi/	goosy
/ɡˈuː/	goo
/ɡˈəʊfɐ/	gopher
/ɡˈəʊfəz/	gophers
/ɡˈɔːblaɪmi/	gorblimey
/ɡˈɔːd/	gored
/ɡˈɔː/	gore
/ɡˈɔːz/	gores
/ɡˈɔːdʒd/	gorged
/ɡˈɔːdʒ/	gorge
/ɡˈɔːdʒəsli/	gorgeously
/ɡˈɔːdʒəsnəs/	gorgeousness
/ɡˈɔːdʒəs/	gorgeous
/ɡˈɔːdʒɪz/	gorges
/ɡˈɔːɡɪt/	gorget
/ɡˈɔːdʒɪŋ/	gorging
/ɡˈɔːɡən/	gorgon
/ɡˈɔːɡənz/	gorgons
/ɡˈɔːɹɪɐ/	gorier
/ɡˈɔːɹɪəst/	goriest
/ɡəɹˈɪlɐ/	gorilla
/ɡəɹˈɪləz/	gorillas
/ɡˈɔːɹɪnəs/	goriness
/ɡˈɔːɹɪŋ/	goring
/ɡˈɔːmləsli/	gormlessly
/ɡˈɔːmləsnəs/	gormlessness
/ɡˈɔːmləs/	gormless
/ɡˈɔːs/	gorse
/ɡˈɔːɹi/	gory
/ɡˈɒʃ/	gosh
/ɡˈɒʃɔːk/	goshawk
/ɡˈɒʃɔːks/	goshawks
/ɡˈɒslɪŋ/	gosling
/ɡˈɒslɪŋz/	goslings
/ɡˈɒspəl/	gospel
/ɡˈɒspəlz/	gospels
/ɡˈɒspɔːt/	gosport
/ɡˈɒsəmɐ/	gossamer
/ɡˈɒsɪpt/	gossiped
/ɡˈɒsɪpəz/	gossipers
/ɡˈɒsɪpɪŋ/	gossiping
/ɡˈɒsɪp/	gossip
/ɡˈɒsɪps/	gossips
/ɡˈɒsɪpi/	gossipy
/ɡˈɒtʃɐ/	gotcha
/ɡˈɒθɪk/	gothic
/ɡˈɒθs/	goths
/ɡˈɒθ/	goth
/ɡˈɒt/	got
/ɡˈɒtɐ/	gotta
/ɡˈɒtən/	gotten
/ɡwˈɑːtʃ/	gouache
/ɡˈaʊdʒ/	gouge
/ɡˈaʊdʒd/	gouged
/ɡˈaʊdʒəz/	gougers
/ɡˈaʊdʒɪz/	gouges
/ɡˈaʊdʒɪŋ/	gouging
/ɡˈuːlæʃ/	goulash
/ɡɜːɹˈɑːmi/	gourami
/ɡˈɔːd/	gourd
/ɡˈɔːdz/	gourds
/ɡˈɔːmɑːnd/	gourmand
/ɡˈɔːmɑːndz/	gourmands
/ɡˈɔːmeɪ/	gourmet
/ɡˈɔːmeɪs/	gourmets
/ɡˈaʊt/	gout
/ɡˈaʊti/	gouty
/ɡˈʌvənəbəl/	governable
/ɡˈʌvənəns/	governance
/ɡˈʌvənd/	governed
/ɡˈʌvənˌɛsɪz/	governesses
/ɡˈʌvənˌɛs/	governess
/ɡˈʌvənɪŋ/	governing
/ɡˌʌvənmˈɛntəl/	governmental
/ɡˈʌvənmənts/	governments
/ɡˈʌvənmənt/	government
/ɡˈʌvənəʃˌɪp/	governorship
/ɡˈʌvənəz/	governors
/ɡˈʌvənɐ/	governor
/ɡˈʌvənz/	governs
/ɡˈʌvən/	govern
/ɡˈaʊən/	gowan
/ɡˈaʊk/	gowk
/ɡˈaʊn/	gown
/ɡˈaʊnd/	gowned
/ɡˈaʊnz/	gowns
/ɡˈɔɪ/	goy
/ɡˈɔɪz/	goys
/ɡɹˈæb/	grab
/ɡɹˈæbd/	grabbed
/ɡɹˈæbɐ/	grabber
/ɡɹˈæbəz/	grabbers
/ɡɹˈæbɪŋ/	grabbing
/ɡɹˈæbi/	grabby
/ɡɹˈeɪbən/	graben
/ɡɹˈæbz/	grabs
/ɡɹˈeɪst/	graced
/ɡɹˈeɪs/	grace
/ɡɹˈeɪsfəl/	graceful
/ɡɹˈeɪsfəli/	gracefully
/ɡɹˈeɪsfəlnəs/	gracefulness
/ɡɹˈeɪsləs/	graceless
/ɡɹˈeɪsləsli/	gracelessly
/ɡɹˈeɪsɪz/	graces
/ɡɹˈæsaɪl/	gracile
/ɡɹˈeɪsɪŋ/	gracing
/ɡɹˈeɪʃəs/	gracious
/ɡɹˈeɪʃəsli/	graciously
/ɡɹˈeɪʃəsnəs/	graciousness
/ɡɹˈækəl/	grackle
/ɡɹˈæd/	grad
/ɡɹædˈeɪʃən/	gradation
/ɡɹædˈeɪʃənz/	gradations
/ɡɹˈeɪdɪd/	graded
/ɡɹˈeɪd/	grade
/ɡɹˈeɪdli/	gradely
/ɡɹˈeɪdɐ/	grader
/ɡɹˈeɪdəz/	graders
/ɡɹˈeɪdz/	grades
/ɡɹˈeɪdiənt/	gradient
/ɡɹˈeɪdiənts/	gradients
/ɡɹˈædɪn/	gradin
/ɡɹˈeɪdɪŋ/	grading
/ɡɹˈædz/	grads
/ɡɹˈædʒuːəl/	gradual
/ɡɹˈædʒuːəlˌɪzəm/	gradualism
/ɡɹˈædʒuːəlˌɪst/	gradualist
/ɡɹˈædʒuːəli/	gradually
/ɡɹˈædjuːˌeɪtɪd/	graduated
/ɡɹˈædjuːˌeɪtɪŋ/	graduating
/ɡɹˌædjuːˈeɪʃən/	graduation
/ɡɹˌædjuːˈeɪʃənz/	graduations
/ɡɹɐfˈiːti/	graffiti
/ɡɹæfˈiːtəʊ/	graffito
/ɡɹˈɑːftɪd/	grafted
/ɡɹˈɑːftɐ/	grafter
/ɡɹˈɑːftəz/	grafters
/ɡɹˈɑːft/	graft
/ɡɹˈɑːftɪŋ/	grafting
/ɡɹˈɑːfts/	grafts
/ɡɹˈeɪəm/	graham
/ɡɹˈeɪəmz/	grahams
/ɡɹˈeɪl/	grail
/ɡɹˈeɪlz/	grails
/ɡɹˈeɪnd/	grained
/ɡɹˈeɪn/	grain
/ɡɹˈeɪnɪɐ/	grainier
/ɡɹˈeɪnɪnəs/	graininess
/ɡɹˈeɪnz/	grains
/ɡɹˈeɪni/	grainy
/ɡɹˈæm/	gram
/ɡɹˈæmɜːsi/	gramercy
/ɡɹˌæmɪnˈɪvəɹəs/	graminivorous
/ɡɹˈæmɐ/	grammar
/ɡɹæmˈeəɹiən/	grammarian
/ɡɹˈæməz/	grammars
/ɡɹæmˈætɪkli/	grammatically
/ɡɹɐmˈætɪkəl/	grammatical
/ɡɹˈæməfˌəʊn/	gramophone
/ɡɹˈæməfˌəʊnz/	gramophones
/ɡɹˈæmps/	gramps
/ɡɹˈæmpəs/	grampus
/ɡɹˈæmz/	grams
/ɡɹˈæn/	gran
/ɡɹˈænəɹiz/	granaries
/ɡɹˈænəɹi/	granary
/ɡɹˈændæd/	grandad
/ɡɹˈændædz/	grandads
/ɡɹˈænd/	grand
/ɡɹˈændtʃaɪld/	grandchild
/ɡɹˈændtʃɪldɹən/	grandchildren
/ɡɹˈændæd/	granddad
/ɡɹˈændɐdˌɪz/	granddaddies
/ɡɹˈændɐdˌi/	granddaddy
/ɡɹˈændædz/	granddads
/ɡɹˈændɔːtɐ/	granddaughter
/ɡɹˈændɔːtəz/	granddaughters
/ɡɹˈændiː/	grandee
/ɡɹˈændiːz/	grandees
/ɡɹˈændɐ/	grander
/ɡɹˈændəst/	grandest
/ɡɹændˈɜː/	grandeur
/ɡɹˈændfɑːðɐ/	grandfather
/ɡɹˈændfɑːðəz/	grandfathers
/ɡɹˈændɪlˌɒkwənt/	grandiloquent
/ɡɹˈændɪlˌɒkwəntli/	grandiloquently
/ɡɹˈændɪˌəʊz/	grandiose
/ɡɹˌændɪˈɒsɪti/	grandiosity
/ɡɹˈændli/	grandly
/ɡɹˈændmɑː/	grandma
/ɡɹˈændmæmɐ/	grandmamma
/ɡɹˈændmɑːz/	grandmas
/ɡɹˈændmɑːstɐ/	grandmaster
/ɡɹˈændmɑːstəz/	grandmasters
/ɡɹˈændmʌðɐ/	grandmother
/ɡɹˈændməðəli/	grandmotherly
/ɡɹˈændmʌðəz/	grandmothers
/ɡɹˈændnɪfjˌuː/	grandnephew
/ɡɹˈændnəs/	grandness
/ɡɹˈændpɑː/	grandpa
/ɡɹændpˈɑːpɐ/	grandpapa
/ɡɹˈændpeəɹənt/	grandparent
/ɡɹˈændpeəɹənts/	grandparents
/ɡɹˈændpɑːz/	grandpas
/ɡɹˈændz/	grands
/ɡɹˈændsaɪə/	grandsire
/ɡɹˈændsʌn/	grandson
/ɡɹˈændsʌnz/	grandsons
/ɡɹˈændstænd/	grandstand
/ɡɹˈændstændɪŋ/	grandstanding
/ɡɹˈændstændz/	grandstands
/ɡɹˈændʌŋkəl/	granduncle
/ɡɹˈeɪndʒ/	grange
/ɡɹˈeɪndʒɐ/	granger
/ɡɹˈeɪndʒɪz/	granges
/ɡɹˈænɪt/	granite
/ɡɹˈænɪts/	granites
/ɡɹænˈɪtɪk/	granitic
/ɡɹˈæni/	grannie
/ɡɹˈænɪz/	grannies
/ɡɹˈæni/	granny
/ɡɹænˈəʊlɐ/	granola
/ɡɹˈænz/	grans
/ɡɹˈɑːntɪd/	granted
/ɡɹˈɑːntɐ/	granter
/ɡɹˈɑːntɪŋ/	granting
/ɡɹˈɑːnt/	grant
/ɡɹˈɑːnts/	grants
/ɡɹˈænjʊlɐ/	granular
/ɡɹˌænjʊlˈæɹɪti/	granularity
/ɡɹˈænjʊlˌeɪtɪd/	granulated
/ɡɹˌænjʊlˈeɪʃən/	granulation
/ɡɹˈænjuːl/	granule
/ɡɹˈænjuːlz/	granules
/ɡɹˌænjʊlˈəʊmɐ/	granuloma
/ɡɹˌænjʊlˈəʊməz/	granulomas
/ɡɹˈeɪp/	grape
/ɡɹˈeɪpfɹuːt/	grapefruit
/ɡɹˈeɪpfɹuːts/	grapefruits
/ɡɹˈeɪps/	grapes
/ɡɹˈeɪpʃɒt/	grapeshot
/ɡɹˈeɪpvaɪn/	grapevine
/ɡɹˈeɪpvaɪnz/	grapevines
/ɡɹˈæf/	graph
/ɡɹˈæfd/	graphed
/ɡɹˈæfɪk/	graphic
/ɡɹˈæfɪkəl/	graphical
/ɡɹˈæfɪkli/	graphically
/ɡɹˈæfɪks/	graphics
/ɡɹˈæfɪŋ/	graphing
/ɡɹˈæfaɪt/	graphite
/ɡɹæfˈɒlədʒˌɪst/	graphologist
/ɡɹæfˈɒlədʒˌɪsts/	graphologists
/ɡɹæfˈɒlədʒi/	graphology
/ɡɹˈæfz/	graphs
/ɡɹˈæpɐ/	grappa
/ɡɹˈæpəl/	grapple
/ɡɹˈæpəld/	grappled
/ɡɹˈæplɐ/	grappler
/ɡɹˈæpləz/	grapplers
/ɡɹˈæpəlz/	grapples
/ɡɹˈæplɪŋ/	grappling
/ɡɹˈɑːspəbəl/	graspable
/ɡɹˈɑːspt/	grasped
/ɡɹˈɑːspɐ/	grasper
/ɡɹˈɑːspɪŋ/	grasping
/ɡɹˈɑːsp/	grasp
/ɡɹˈɑːsps/	grasps
/ɡɹˈɑːst/	grassed
/ɡɹˈɑːsɪz/	grasses
/ɡɹˈɑːshɒpɐ/	grasshopper
/ɡɹˈɑːshɒpəz/	grasshoppers
/ɡɹˈɑːsɪɐ/	grassier
/ɡɹˈɑːsɪəst/	grassiest
/ɡɹˈɑːsɪŋ/	grassing
/ɡɹˈɑːslənd/	grassland
/ɡɹˈɑːsləndz/	grasslands
/ɡɹˈɑːsɹuːts/	grassroots
/ɡɹˈɑːs/	grass
/ɡɹˈɑːsi/	grassy
/ɡɹˈeɪtɪd/	grated
/ɡɹˈeɪt/	grate
/ɡɹˈeɪtfəl/	grateful
/ɡɹˈeɪtfəli/	gratefully
/ɡɹˈeɪtɐ/	grater
/ɡɹˈeɪtəz/	graters
/ɡɹˈeɪts/	grates
/ɡɹˌætɪfɪkˈeɪʃən/	gratification
/ɡɹˌætɪfɪkˈeɪʃənz/	gratifications
/ɡɹˈætɪfˌaɪd/	gratified
/ɡɹˈætɪfˌaɪ/	gratify
/ɡɹˈætɪfˌaɪɪŋ/	gratifying
/ɡɹˈætɪfˌaɪɪŋli/	gratifyingly
/ɡɹˈætɪn/	gratin
/ɡɹˈeɪtɪŋ/	grating
/ɡɹˈeɪtɪŋli/	gratingly
/ɡɹˈeɪtɪŋz/	gratings
/ɡɹˈætis/	gratis
/ɡɹˈætɪtjˌuːd/	gratitude
/ɡɹætjˈuːɪtɪz/	gratuities
/ɡɹætjˈuːɪtəs/	gratuitous
/ɡɹætjˈuːɪtəsli/	gratuitously
/ɡɹætjˈuːɪti/	gratuity
/ɡɹˈeɪvdɪɡɐ/	gravedigger
/ɡɹˈeɪvdɪɡəz/	gravediggers
/ɡɹˈævəl/	gravel
/ɡɹˈævəld/	gravelled
/ɡɹˈævəlɪŋ/	gravelling
/ɡɹˈævəlˌi/	gravelly
/ɡɹˈævəlz/	gravels
/ɡɹˈeɪvli/	gravely
/ɡɹˈeɪvən/	graven
/ɡɹˈeɪvɐ/	graver
/ɡɹˈeɪvsaɪd/	graveside
/ɡɹˈeɪvəst/	gravest
/ɡɹˈeɪvstəʊn/	gravestone
/ɡɹˈeɪvstəʊnz/	gravestones
/ɡɹˈeɪvjɑːd/	graveyard
/ɡɹˈeɪvjɑːdz/	graveyards
/ɡɹˈævɪd/	gravid
/ɡɹˈeɪvɪz/	gravies
/ɡɹˈævɪtəz/	gravitas
/ɡɹˈævɪtˌeɪt/	gravitate
/ɡɹˈævɪtˌeɪtɪd/	gravitated
/ɡɹˈævɪtˌeɪts/	gravitates
/ɡɹˈævɪtˌeɪtɪŋ/	gravitating
/ɡɹˌævɪtˈeɪʃən/	gravitation
/ɡɹˌævɪtˈeɪʃənəl/	gravitational
/ɡɹˌævɪtˈeɪʃənəli/	gravitationally
/ɡɹˈævɪtən/	graviton
/ɡɹˈævɪti/	gravity
/ɡɹˈeɪvi/	gravy
/ɡɹˈeɪ/	gray
/ɡɹˈeɪlɪŋ/	grayling
/ɡɹˈeɪz/	grays
/ɡɹˈeɪzd/	grazed
/ɡɹˈeɪz/	graze
/ɡɹˈeɪzɐ/	grazer
/ɡɹˈeɪzəz/	grazers
/ɡɹˈeɪzɪz/	grazes
/ɡɹˈeɪzɪɐ/	grazier
/ɡɹˈeɪzɪŋ/	grazing
/ɡɹˈeɪzɪŋz/	grazings
/ɡɹˈiːsbɔːl/	greaseball
/ɡɹˈiːsd/	greased
/ɡɹˈiːs/	grease
/ɡɹˈiːspeɪnt/	greasepaint
/ɡɹˈiːspɹuːf/	greaseproof
/ɡɹˈiːsɐ/	greaser
/ɡɹˈiːsəz/	greasers
/ɡɹˈiːsɪz/	greases
/ɡɹˈiːzɪɐ/	greasier
/ɡɹˈiːzɪnəs/	greasiness
/ɡɹˈiːsɪŋ/	greasing
/ɡɹˈiːzi/	greasy
/ɡɹˈeɪtkəʊt/	greatcoat
/ɡɹˈeɪtkəʊts/	greatcoats
/ɡɹˈeɪtən/	greaten
/ɡɹˈeɪtɐ/	greater
/ɡɹˈeɪtəst/	greatest
/ɡɹˈeɪt/	great
/ɡɹˈeɪtli/	greatly
/ɡɹˈeɪtnəs/	greatness
/ɡɹˈeɪts/	greats
/ɡɹˈiːv/	greave
/ɡɹˈiːvz/	greaves
/ɡɹˈiːb/	grebe
/ɡɹˈiːbz/	grebes
/ɡɹˈiːd/	greed
/ɡɹˈiːdɪɐ/	greedier
/ɡɹˈiːdɪəst/	greediest
/ɡɹˈiːdɪli/	greedily
/ɡɹˈiːdɪnəs/	greediness
/ɡɹˈiːdi/	greedy
/ɡɹˈiː/	gree
/ɡɹˈiːnbæk/	greenback
/ɡɹˈiːnbæks/	greenbacks
/ɡɹˈiːnbɛlt/	greenbelt
/ɡɹˈiːnd/	greened
/ɡɹˈiːnɐ/	greener
/ɡɹˈiːnəɹi/	greenery
/ɡɹˈiːnəst/	greenest
/ɡɹˈiːnfiːld/	greenfield
/ɡɹˈiːnfɪntʃ/	greenfinch
/ɡɹˈiːnflaɪz/	greenflies
/ɡɹˈiːnflaɪ/	greenfly
/ɡɹiːŋɡˈeɪdʒ/	greengage
/ɡɹiːŋɡˈeɪdʒɪz/	greengages
/ɡɹˈiːŋɡɹəʊsɐ/	greengrocer
/ɡɹˈiːŋɡɹəʊsəz/	greengrocers
/ɡɹˈiːŋɡɹəʊsəɹi/	greengrocery
/ɡɹˈiːnhɔːn/	greenhorn
/ɡɹˈiːnhɔːnz/	greenhorns
/ɡɹˈiːnhaʊs/	greenhouse
/ɡɹˈiːnhaʊzɪz/	greenhouses
/ɡɹˈiːn/	green
/ɡɹˈiːnɪŋ/	greening
/ɡɹˈiːnɪʃ/	greenish
/ɡɹˈiːnnəs/	greenness
/ɡɹˈiːnɹuːm/	greenroom
/ɡɹˈiːnsænd/	greensand
/ɡɹˈiːnʃæŋk/	greenshank
/ɡɹˈiːnz/	greens
/ɡɹˈiːnstəʊn/	greenstone
/ɡɹˈiːnswəd/	greensward
/ɡɹˈiːnwʊd/	greenwood
/ɡɹˈiːni/	greeny
/ɡɹˈiːtɪd/	greeted
/ɡɹˈiːtɐ/	greeter
/ɡɹˈiːtəz/	greeters
/ɡɹˈiːtɪŋ/	greeting
/ɡɹˈiːtɪŋz/	greetings
/ɡɹˈiːt/	greet
/ɡɹˈiːts/	greets
/ɡɹɛɡˈeəɹɪəs/	gregarious
/ɡɹˈiː/	gre
/ɡɹˈeɪdʒ/	greige
/ɡɹˈɛmlɪn/	gremlin
/ɡɹˈɛmlɪnz/	gremlins
/ɡɹənˈeɪd/	grenade
/ɡɹənˈeɪdz/	grenades
/ɡɹˈɛnɐdɪɐ/	grenadier
/ɡɹˈɛneɪdˌiəz/	grenadiers
/ɡɹˈɛnɐdˌiːn/	grenadine
/ɡɹˈuː/	grew
/ɡɹˈeɪbæk/	greyback
/ɡɹˈeɪbiəd/	greybeard
/ɡɹˈeɪ/	grey
/ɡɹˈeɪd/	greyed
/ɡɹˈeɪɐ/	greyer
